"id","celebrate","main","cooked","stuffing","cranberry","gravy","brussel.sprouts","carrots","cauliflower","corn","cornbread","fruit.salad","green.beans","mac.n.cheese","mashed.potatoes","rolls","squash","salad","yams.sweet.potato","apple.pie","buttermilk.pie","cherry.pie","chocolate.pie","coconut.pie","keylime.pie","peach.pie","pecan.pie","pumpkin.pie","sweet.potato.pie","apple.cobbler","blondies","brownies","carrot.cake","cheesecake","cookies","fudge","ice.cream","peach.cobbler","pray","friendsgiving","black.friday","area.live","age","gender","income","DivName","celebrate01","gravy01","friendsgiving01","black.friday01","brussel.sprouts01","carrots01","cauliflower01","corn01","cornbread01","fruit.salad01","green.beans01","mac.n.cheese01","mashed.potatoes01","rolls01","squash01","salad01","yams.sweet.potato01","apple.pie01","buttermilk.pie01","cherry.pie01","chocolate.pie01","coconut.pie01","keylime.pie01","peach.pie01","pecan.pie01","pumpkin.pie01","sweet.potato.pie01","apple.cobbler01","blondies01","brownies01","carrot.cake01","cheesecake01","cookies01","fudge01","ice.cream01","peach.cobbler01"
4336640736,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","Yes","No","Suburban","30 - 44","Male","$100,000 to $124,999","South Atlantic",1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336640541,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","","","","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","Cheesecake","","","","","Yes","Yes","No","Rural","30 - 44","Male","Prefer not to answer","South Atlantic",1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4336639517,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","Cherry","Chocolate","","","","Pecan","Pumpkin","","","","","","Cheesecake","","","","","Yes","No","No","Rural","45 - 59","Male","Prefer not to answer","South Atlantic",1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4336638494,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","No","Suburban","60+","Male","$25,000 to $49,999","Middle Atlantic",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336637202,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","Carrots","","Corn","","","","","Mashed potatoes","Rolls/biscuits","Squash","","","Apple","","","Chocolate","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","Yes","Yes","Suburban","30 - 44","Male","Prefer not to answer","New England",1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336636152,"Yes","Turkey","Roasted","Rice-based","Canned","No","","","Cauliflower","","","","","","Mashed potatoes","","","Vegetable salad","","Apple","","","","","","Peach","","","","","","","","","Cookies","","Ice cream","","Yes","No","No","Urban","45 - 59","Male","$25,000 to $49,999","Middle Atlantic",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4336634372,"Yes","Turkey","Fried","Bread-based","Canned","Yes","","","","","Cornbread","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","Chocolate","","","","Pecan","","","","","","","","Cookies","","","","Yes","No","No","Suburban","30 - 44","Female","Prefer not to answer","West South Central",1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4336626273,"Yes","Turkey","Other (please specify)","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","No","Suburban","60+","Female","$200,000 and up","West North Central",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336625061,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","Brussel sprouts","","","","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Male","$125,000 to $149,999","South Atlantic",1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336623766,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","","","","","","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","Key lime","","","","","","","","","","","","","","No","No","No","Suburban","60+","Male","$175,000 to $199,999","South Atlantic",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4336620413,"Yes","Turkey","Fried","Other (please specify)","None","Yes","Brussel sprouts","","Cauliflower","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","Apple","","","","","Key lime","","Pecan","Pumpkin","Sweet Potato","","","Brownies","","","Cookies","","Ice cream","","Yes","No","No","Suburban","18 - 29","Male","$0 to $9,999","South Atlantic",1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
4336618877,"Yes","Turkey","Fried","Bread-based","None","Yes","","","","Corn","","Fruit salad","","Macaroni and cheese","Mashed potatoes","","","","","","","","","","","","Pecan","","","","","","","","","","","","Yes","No","No","Rural","45 - 59","Male","$50,000 to $74,999","South Atlantic",1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4336618002,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","No","No","No","Rural","45 - 59","Male","$125,000 to $149,999","New England",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4336614170,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","Carrots","Cauliflower","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","","","","","No","Yes","No","Suburban","30 - 44","Female","$25,000 to $49,999","South Atlantic",1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336612504,"Yes","Turkey","I don't know","Bread-based","Homemade","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","","","","","Brownies","","","Cookies","","","","Yes","Yes","Yes","Urban","18 - 29","Female","$125,000 to $149,999","East North Central",1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4336611982,"Yes","Ham/Pork","Baked","None","Canned","No","","","","","","","Green beans/green bean casserole","","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","30 - 44","Female","$75,000 to $99,999","South Atlantic",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336611199,"Yes","Turkey","Roasted","Other (please specify)","Homemade","Yes","","","","","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","Chocolate","Coconut cream","","","Pecan","Pumpkin","","","","Brownies","","","Cookies","","","","Yes","No","Yes","Suburban","30 - 44","Female","$125,000 to $149,999","East South Central",1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4336603089,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","Brussel sprouts","Carrots","","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","","","","","","","Peach","","","","","","","","","Cookies","","","Peach cobbler","No","No","No","Suburban","60+","Male","$150,000 to $174,999","New England",1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4336602707,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","Carrots","","","","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","","","","","Yams/sweet potato casserole","","","","","Coconut cream","","","","Pumpkin","","Apple cobbler","","","","Cheesecake","","","","Peach cobbler","Yes","No","Yes","Rural","18 - 29","Male","$0 to $9,999","West South Central",1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4336601397,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","","","","","","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Suburban","30 - 44","Male","Prefer not to answer","West North Central",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336596402,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","Brussel sprouts","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","Cherry","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","Yes","Suburban","45 - 59","Female","$75,000 to $99,999","Mountain",1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336594873,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","","Macaroni and cheese","","Rolls/biscuits","Squash","","","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Rural","60+","Female","Prefer not to answer","South Atlantic",1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336594744,"Yes","Turkey","Baked","Bread-based","None","Yes","","","","","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","","","","","","Pumpkin","","","","","","","Cookies","","","","Yes","Yes","No","Suburban","18 - 29","Female","$75,000 to $99,999","South Atlantic",1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4336594299,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Rural","60+","Male","$100,000 to $124,999","East North Central",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336593880,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","Cookies","","Ice cream","","No","No","No","Suburban","45 - 59","Female","Prefer not to answer","New England",1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4336592653,"Yes","Turkey","Baked","Other (please specify)","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","Pecan","","","","","","","","","","Ice cream","","Yes","No","No","Suburban","60+","Female","$125,000 to $149,999","South Atlantic",1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4336588155,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45 - 59","Male","$10,000 to $24,999","",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336586686,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","Carrots","","","Cornbread","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","Fudge","","Peach cobbler","Yes","No","No","Suburban","18 - 29","Male","$75,000 to $99,999","West South Central",1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
4336581703,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","Carrots","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","","","","","","","","","","","","No","Yes","No","Rural","45 - 59","Male","$125,000 to $149,999","New England",1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4336580777,"Yes","Turkey","Baked","None","Canned","Yes","","","","Corn","","","","Macaroni and cheese","","Rolls/biscuits","","","Yams/sweet potato casserole","","","Cherry","","","","","Pecan","","Sweet Potato","","","","","","Cookies","","","","Yes","No","No","Suburban","45 - 59","Female","$25,000 to $49,999","South Atlantic",1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4336574897,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","Apple cobbler","","","","","","Fudge","Ice cream","","Yes","No","No","Rural","60+","Male","$50,000 to $74,999","South Atlantic",1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
4336574336,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","Cheesecake","","","Ice cream","","Yes","Yes","No","Suburban","45 - 59","Male","$75,000 to $99,999","East North Central",1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4336574124,"Yes","Turkey","Roasted","Bread-based","Canned","No","","","","","","","Green beans/green bean casserole","","","","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","","","","","No","No","No","Urban","60+","Male","$10,000 to $24,999","West North Central",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336570007,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","No","Rural","60+","Male","$200,000 and up","South Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4336566902,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30 - 44","Male","$200,000 and up","East North Central",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336559810,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Female","Prefer not to answer","West North Central",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336558932,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Male","$0 to $9,999","Middle Atlantic",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336557451,"Yes","Turkey","Fried","Bread-based","Homemade","Yes","Brussel sprouts","Carrots","Cauliflower","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","","","Apple cobbler","","Brownies","Carrot cake","","Cookies","Fudge","Ice cream","","Yes","Yes","No","Suburban","30 - 44","Female","$75,000 to $99,999","Middle Atlantic",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
4336554350,"Yes","Turkey","Roasted","Other (please specify)","None","Yes","","","Cauliflower","Corn","","","","","Mashed potatoes","Rolls/biscuits","Squash","","","","","","","","","","","","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Male","$200,000 and up","New England",1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336549169,"Yes","Turkey","Baked","Bread-based","None","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","Cherry","","","","","Pecan","Pumpkin","","","","","","Cheesecake","","","","","Yes","No","No","Suburban","45 - 59","Female","$50,000 to $74,999","East North Central",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4336548962,"Yes","Turkey","Fried","Other (please specify)","Canned","Yes","","","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","Buttermilk","","Chocolate","","","","Pecan","Pumpkin","","","","Brownies","","","","","","Peach cobbler","Yes","Yes","Yes","Suburban","45 - 59","Female","$25,000 to $49,999","West South Central",1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
4336547916,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","","","","","","","","Mashed potatoes","","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Rural","30 - 44","Female","$125,000 to $149,999","South Atlantic",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336547275,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","Carrots","","Corn","Cornbread","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","","Coconut cream","","","Pecan","Pumpkin","Sweet Potato","Apple cobbler","","","Carrot cake","Cheesecake","Cookies","","Ice cream","","Yes","Yes","No","Rural","60+","Female","$25,000 to $49,999","Middle Atlantic",1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
4336546028,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","","","","Yams/sweet potato casserole","","","","Chocolate","","","","","Pumpkin","","","","","","Cheesecake","","","","","No","No","Yes","Suburban","30 - 44","Female","$200,000 and up","West South Central",1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4336544071,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","","Sweet Potato","","","","","","","","","Peach cobbler","Yes","No","Yes","Urban","45 - 59","Female","$50,000 to $74,999","West South Central",1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4336543220,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","","","","Fruit salad","Green beans/green bean casserole","","","Rolls/biscuits","","","","Apple","","","","","","","Pecan","","","","","","","","","","Ice cream","","No","No","Yes","Rural","45 - 59","Female","$200,000 and up","East North Central",1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4336541332,"Yes","Other (please specify)","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","","","Chocolate","Coconut cream","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$10,000 to $24,999","South Atlantic",1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336540513,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","","","","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Female","$175,000 to $199,999","Middle Atlantic",1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4336539326,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18 - 29","Female","Prefer not to answer","",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336535098,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","Yes","Suburban","60+","Female","$100,000 to $124,999","South Atlantic",1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
